niveau,circ,rôle,nomComplet,prénom,nom,genre,parti,courriel,photo,source
CA,Edmonton Strathcona,MP,Heather McPherson,Heather,McPherson,F,NDP,Heather.McPherson@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McPhersonHeather_NDP.jpg,https://www.ourcommons.ca/Members/en/heather-mcpherson(105689)
CA,Edmonton West,MP,Kelly McCauley,Kelly,McCauley,M,Conservative,Kelly.McCauley@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McCauleyKelly_CPC.jpg,https://www.ourcommons.ca/Members/en/kelly-mccauley(89179)
CA,EdmontonWetaskiwin,MP,Mike Lake,Mike,Lake,M,Conservative,mike.lake@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LakeMike_CPC.jpg,https://www.ourcommons.ca/Members/en/mike-lake(35857)
CA,EglintonLawrence,MP,Marco Mendicino,Marco,Mendicino,M,Liberal,Marco.Mendicino@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MendicinoMarco_Lib.jpg,https://www.ourcommons.ca/Members/en/marco-mendicino(88738)
CA,Egmont,MP,Robert J. Morrissey,Robert J.,Morrissey,M,Liberal,Robert.Morrissey@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MorrisseyRobert_Lib.jpg,https://www.ourcommons.ca/Members/en/robert-j-morrissey(88308)
CA,ElginMiddlesexLondon,MP,Karen Vecchio,Karen,Vecchio,F,Conservative,Karen.Vecchio@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VecchioKaren_CPC.jpg,https://www.ourcommons.ca/Members/en/karen-vecchio(88742)
CA,ElmwoodTranscona,MP,Daniel Blaikie,Daniel,Blaikie,M,NDP,Daniel.Blaikie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BlaikieDaniel_NDP.jpg,https://www.ourcommons.ca/Members/en/daniel-blaikie(89032)
CA,EsquimaltSaanichSooke,MP,Randall Garrison,Randall,Garrison,M,NDP,Randall.Garrison@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GarrisonRandall_NDP.jpg,https://www.ourcommons.ca/Members/en/randall-garrison(71995)
CA,Essex,MP,Chris Lewis,Chris,Lewis,M,Conservative,Chris.Lewis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LewisChris_CPC.jpg,https://www.ourcommons.ca/Members/en/chris-lewis(105120)
CA,Etobicoke Centre,MP,Yvan Baker,Yvan,Baker,M,Liberal,Yvan.Baker@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BakerYvan_Lib.jpg,https://www.ourcommons.ca/Members/en/yvan-baker(105121)
CA,Etobicoke North,MP,Kirsty Duncan,Kirsty,Duncan,F,Liberal,kirsty.duncan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuncanKirsty_Lib.jpg,https://www.ourcommons.ca/Members/en/kirsty-duncan(58877)
CA,EtobicokeLakeshore,MP,James Maloney,James,Maloney,M,Liberal,James.Maloney@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MaloneyJames_Lib.jpg,https://www.ourcommons.ca/Members/en/james-maloney(88748)
CA,FlamboroughGlanbrook,MP,David Sweet,David,Sweet,M,Conservative,david.sweet@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SweetDavid_CPC.jpg,https://www.ourcommons.ca/Members/en/david-sweet(31715)
CA,FleetwoodPort Kells,MP,Ken Hardie,Ken,Hardie,M,Liberal,Ken.Hardie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HardieKen_Lib.jpg,https://www.ourcommons.ca/Members/en/ken-hardie(89274)
CA,Foothills,MP,John Barlow,John,Barlow,M,Conservative,John.Barlow@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BarlowJohn_CPC.jpg,https://www.ourcommons.ca/Members/en/john-barlow(86261)
CA,Fort McMurrayCold Lake,MP,David Yurdiga,David,Yurdiga,M,Conservative,David.Yurdiga@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/YurdigaDavid_CPC.jpg,https://www.ourcommons.ca/Members/en/david-yurdiga(86260)
CA,Fredericton,MP,Jenica Atwin,Jenica,Atwin,F,Green Party,Jenica.Atwin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AtwinJenica_GP.jpg,https://www.ourcommons.ca/Members/en/jenica-atwin(104586)
CA,Fundy Royal,MP,Rob Moore,Rob,Moore,M,Conservative,Rob.Moore@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MooreRob_CPC.jpg,https://www.ourcommons.ca/Members/en/rob-moore(17210)
CA,GaspésieLes Îles-de-la-Madeleine,MP,Diane Lebouthillier,Diane,Lebouthillier,F,Liberal,Diane.Lebouthillier@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LebouthillierDiane_Lib.jpg,https://www.ourcommons.ca/Members/en/diane-lebouthillier(88460)
CA,Gatineau,MP,Steven MacKinnon,Steven,MacKinnon,M,Liberal,Steven.MacKinnon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MacKinnonSteven_Lib.jpg,https://www.ourcommons.ca/Members/en/steven-mackinnon(88468)
CA,GlengarryPrescottRussell,MP,Francis Drouin,Francis,Drouin,M,Liberal,Francis.Drouin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DrouinFrancis_Lib.jpg,https://www.ourcommons.ca/Members/en/francis-drouin(88756)
CA,Grande PrairieMackenzie,MP,Chris Warkentin,Chris,Warkentin,M,Conservative,chris.warkentin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/WarkentinChris_CPC.jpg,https://www.ourcommons.ca/Members/en/chris-warkentin(35886)
CA,Guelph,MP,Lloyd Longfield,Lloyd,Longfield,M,Liberal,Lloyd.Longfield@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LongfieldLloyd_Lib.jpg,https://www.ourcommons.ca/Members/en/lloyd-longfield(88761)
CA,HaldimandNorfolk,MP,Diane Finley,Diane,Finley,F,Conservative,diane.finley@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FinleyDiane_CPC.jpg,https://www.ourcommons.ca/Members/en/diane-finley(25501)
CA,HaliburtonKawartha LakesBrock,MP,Jamie Schmale,Jamie,Schmale,M,Conservative,Jamie.Schmale@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SchmaleJamie_CPC.jpg,https://www.ourcommons.ca/Members/en/jamie-schmale(88770)
CA,Halifax,MP,Andy Fillmore,Andy,Fillmore,M,Liberal,Andy.Fillmore@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FillmoreAndy_Lib.jpg,https://www.ourcommons.ca/Members/en/andy-fillmore(88325)
CA,Halifax West,MP,Geoff Regan,Geoff,Regan,M,Liberal,geoff.regan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ReganGeoff_Lib.jpg,https://www.ourcommons.ca/Members/en/geoff-regan(1760)
CA,Hamilton Centre,MP,Matthew Green,Matthew,Green,M,NDP,Matthew.Green@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GreenMatthew_NDP.jpg,https://www.ourcommons.ca/Members/en/matthew-green(93023)
CA,Hamilton EastStoney Creek,MP,Bob Bratina,Bob,Bratina,M,Liberal,Bob.Bratina@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BratinaBob_Lib.jpg,https://www.ourcommons.ca/Members/en/bob-bratina(88775)
CA,Hamilton Mountain,MP,Scott Duvall,Scott,Duvall,M,NDP,Scott.Duvall@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuvallScott_NDP.jpg,https://www.ourcommons.ca/Members/en/scott-duvall(88780)
CA,Hamilton WestAncasterDundas,MP,Filomena Tassi,Filomena,Tassi,F,Liberal,Filomena.Tassi@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TassiFilomena_Lib.jpg,https://www.ourcommons.ca/Members/en/filomena-tassi(88784)
CA,HastingsLennox and Addington,MP,Derek Sloan,Derek,Sloan,M,Conservative,Derek.Sloan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SloanDerek_CPC.jpg,https://www.ourcommons.ca/Members/en/derek-sloan(105178)
CA,Hochelaga,MP,Soraya Martinez Ferrada,Soraya Martinez,Ferrada,F,Liberal,Soraya.MartinezFerrada@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MartinezFerradaSoraya_Lib.jpg,https://www.ourcommons.ca/Members/en/soraya-martinez-ferrada(104756)
CA,Honoré-Mercier,MP,Pablo Rodriguez,Pablo,Rodriguez,M,Liberal,Pablo.Rodriguez@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RodriguezPablo_Lib.jpg,https://www.ourcommons.ca/Members/en/pablo-rodriguez(25451)
CA,HullAylmer,MP,Greg Fergus,Greg,Fergus,M,Liberal,Greg.Fergus@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FergusGreg_Lib.jpg,https://www.ourcommons.ca/Members/en/greg-fergus(88478)
CA,Humber RiverBlack Creek,MP,Judy A. Sgro,Judy A.,Sgro,F,Liberal,judy.sgro@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SgroJudyA_Lib.jpg,https://www.ourcommons.ca/Members/en/judy-a-sgro(1787)
CA,HuronBruce,MP,Ben Lobb,Ben,Lobb,M,Conservative,ben.lobb@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LobbBen_CPC.jpg,https://www.ourcommons.ca/Members/en/ben-lobb(35600)
CA,Joliette,MP,Gabriel Ste-Marie,Gabriel,Ste-Marie,M,Bloc Québécois,Gabriel.Ste-Marie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SteMarieGabriel_BQ.jpg,https://www.ourcommons.ca/Members/en/gabriel-ste-marie(88485)
CA,Jonquière,MP,Mario Simard,Mario,Simard,M,Bloc Québécois,Mario.Simard@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SimardMario_BQ.jpg,https://www.ourcommons.ca/Members/en/mario-simard(104773)
CA,KamloopsThompsonCariboo,MP,Cathy McLeod,Cathy,McLeod,F,Conservative,cathy.mcleod@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McLeodCathy_CPC.jpg,https://www.ourcommons.ca/Members/en/cathy-mcleod(59265)
CA,KanataCarleton,MP,Karen McCrimmon,Karen,McCrimmon,F,Liberal,Karen.McCrimmon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McCrimmonKaren_Lib.jpg,https://www.ourcommons.ca/Members/en/karen-mccrimmon(71602)
CA,KelownaLake Country,MP,Tracy Gray,Tracy,Gray,F,Conservative,Tracy.Gray@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GrayTracy_CPC.jpg,https://www.ourcommons.ca/Members/en/tracy-gray(105802)
CA,Kenora,MP,Eric Melillo,Eric,Melillo,M,Conservative,Eric.Melillo@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MelilloEric_CPC.jpg,https://www.ourcommons.ca/Members/en/eric-melillo(105186)
CA,KildonanSt. Paul,MP,Raquel Dancho,Raquel,Dancho,F,Conservative,Raquel.Dancho@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DanchoRaquel_CPC.jpg,https://www.ourcommons.ca/Members/en/raquel-dancho(105521)
CA,Kingston and the Islands,MP,Mark Gerretsen,Mark,Gerretsen,M,Liberal,Mark.Gerretsen@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GerretsenMark_Lib.jpg,https://www.ourcommons.ca/Members/en/mark-gerretsen(88802)
CA,KingsHants,MP,Kody Blois,Kody,Blois,M,Liberal,Kody.Blois@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BloisKody_Lib.jpg,https://www.ourcommons.ca/Members/en/kody-blois(104555)
CA,KingVaughan,MP,Deb Schulte,Deb,Schulte,F,Liberal,Deb.Schulte@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SchulteDeb_Lib.jpg,https://www.ourcommons.ca/Members/en/deb-schulte(88799)
CA,Kitchener Centre,MP,Raj Saini,Raj,Saini,M,Liberal,Raj.Saini@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SainiRaj_Lib.jpg,https://www.ourcommons.ca/Members/en/raj-saini(88807)
CA,Kitchener SouthHespeler,MP,Marwan Tabbara,Marwan,Tabbara,M,Independent,Marwan.Tabbara@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TabbaraMarwan_Lib.jpg,https://www.ourcommons.ca/Members/en/marwan-tabbara(88813)
CA,KitchenerConestoga,MP,Tim Louis,Tim,Louis,M,Liberal,Tim.Louis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LouisTim_Lib.jpg,https://www.ourcommons.ca/Members/en/tim-louis(88810)
CA,KootenayColumbia,MP,Rob Morrison,Rob,Morrison,M,Conservative,Rob.Morrison@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MorrisonRob_CPC.jpg,https://www.ourcommons.ca/Members/en/rob-morrison(105807)
CA,La Pointe-de-l'Île,MP,Mario Beaulieu,Mario,Beaulieu,M,Bloc Québécois,Mario.Beaulieu@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BeaulieuMario_BQ.jpg,https://www.ourcommons.ca/Members/en/mario-beaulieu(376)
CA,La Prairie,MP,Alain Therrien,Alain,Therrien,M,Bloc Québécois,Alain.Therrien@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TherrienAlain_BQ.jpg,https://www.ourcommons.ca/Members/en/alain-therrien(104783)
CA,LaSalleÉmardVerdun,MP,David Lametti,David,Lametti,M,Liberal,David.Lametti@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LamettiDavid_Lib.jpg,https://www.ourcommons.ca/Members/en/david-lametti(88501)
CA,Labrador,MP,Yvonne Jones,Yvonne,Jones,F,Liberal,Yvonne.Jones@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/JonesYvonne_Lib.jpg,https://www.ourcommons.ca/Members/en/yvonne-jones(13218)
CA,Lac-Saint-Jean,MP,Alexis Brunelle-Duceppe,Alexis,Brunelle-Duceppe,M,Bloc Québécois,Alexis.Brunelle-Duceppe@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BrunelleDuceppeAlexis_BQ.jpg,https://www.ourcommons.ca/Members/en/alexis-brunelle-duceppe(104786)
CA,Lac-Saint-Louis,MP,Francis Scarpaleggia,Francis,Scarpaleggia,M,Liberal,francis.scarpaleggia@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ScarpaleggiaFrancis_Lib.jpg,https://www.ourcommons.ca/Members/en/francis-scarpaleggia(25453)
CA,Lakeland,MP,Shannon Stubbs,Shannon,Stubbs,F,Conservative,Shannon.Stubbs@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/StubbsShannon_CPC.jpg,https://www.ourcommons.ca/Members/en/shannon-stubbs(89198)
CA,LambtonKentMiddlesex,MP,Lianne Rood,Lianne,Rood,F,Conservative,Lianne.Rood@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RoodLianne_CPC.jpg,https://www.ourcommons.ca/Members/en/lianne-rood(105210)
CA,LanarkFrontenacKingston,MP,Scott Reid,Scott,Reid,M,Conservative,scott.reid@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ReidScott_CPC.jpg,https://www.ourcommons.ca/Members/en/scott-reid(1827)
CA,LangleyAldergrove,MP,Tako Van Popta,Tako Van,Popta,M,Conservative,Tako.VanPopta@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VanPoptaTako_CPC.jpg,https://www.ourcommons.ca/Members/en/tako-van-popta(105811)
CA,LaurentidesLabelle,MP,Marie-Hélène Gaudreau,Marie-Hélène,Gaudreau,F,Bloc Québécois,MH.Gaudreau@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GaudreauMarieHélène_BQ.jpg,https://www.ourcommons.ca/Members/en/marie-helene-gaudreau(104806)
CA,LaurierSainte-Marie,MP,Steven Guilbeault,Steven,Guilbeault,M,Liberal,Steven.Guilbeault@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GuilbeaultSteven_Lib.jpg,https://www.ourcommons.ca/Members/en/steven-guilbeault(14171)
CA,LavalLes Îles,MP,Fayçal El-Khoury,Fayçal,El-Khoury,M,Liberal,Faycal.El-Khoury@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ElKhouryFayçal_Lib.jpg,https://www.ourcommons.ca/Members/en/faycal-el-khoury(88515)
CA,LeedsGrenvilleThousand Islands and Rideau Lakes,MP,Michael Barrett,Michael,Barrett,M,Conservative,Michael.Barrett@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BarrettMichael_CPC.jpg,https://www.ourcommons.ca/Members/en/michael-barrett(102275)
CA,Lethbridge,MP,Rachael Harder,Rachael,Harder,F,Conservative,Rachael.Harder@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HarderRachael_CPC.jpg,https://www.ourcommons.ca/Members/en/rachael-harder(89200)
CA,London North Centre,MP,Peter Fragiskatos,Peter,Fragiskatos,M,Liberal,Peter.Fragiskatos@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FragiskatosPeter_Lib.jpg,https://www.ourcommons.ca/Members/en/peter-fragiskatos(88827)
CA,London West,MP,Kate Young,Kate,Young,F,Liberal,Kate.Young@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/YoungKate_Lib.jpg,https://www.ourcommons.ca/Members/en/kate-young(88832)
CA,LondonFanshawe,MP,Lindsay Mathyssen,Lindsay,Mathyssen,F,NDP,Lindsay.Mathyssen@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MathyssenLindsay_NDP.jpg,https://www.ourcommons.ca/Members/en/lindsay-mathyssen(105221)
CA,Long Range Mountains,MP,Gudie Hutchings,Gudie,Hutchings,F,Liberal,Gudie.Hutchings@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HutchingsGudie_Lib.jpg,https://www.ourcommons.ca/Members/en/gudie-hutchings(88292)
CA,LongueuilCharles-LeMoyne,MP,Sherry Romanado,Sherry,Romanado,F,Liberal,Sherry.Romanado@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RomanadoSherry_Lib.jpg,https://www.ourcommons.ca/Members/en/sherry-romanado(88521)
CA,LongueuilSaint-Hubert,MP,Denis Trudel,Denis,Trudel,M,Bloc Québécois,Denis.Trudel@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TrudelDenis_BQ.jpg,https://www.ourcommons.ca/Members/en/denis-trudel(88530)
CA,Louis-Hébert,MP,Joël Lightbound,Joël,Lightbound,M,Liberal,Joel.Lightbound@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LightboundJoel_Lib.jpg,https://www.ourcommons.ca/Members/en/joel-lightbound(88532)
CA,Louis-Saint-Laurent,MP,Gérard Deltell,Gérard,Deltell,M,Conservative,Gerard.Deltell@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DeltellGérard_CPC.jpg,https://www.ourcommons.ca/Members/en/gerard-deltell(88535)
CA,LévisLotbinière,MP,Jacques Gourde,Jacques,Gourde,M,Conservative,jacques.gourde@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GourdeJacques_CPC.jpg,https://www.ourcommons.ca/Members/en/jacques-gourde(35397)
CA,MadawaskaRestigouche,MP,René Arseneault,René,Arseneault,M,Liberal,Rene.Arseneault@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ArseneaultRené_Lib.jpg,https://www.ourcommons.ca/Members/en/rene-arseneault(89383)
CA,Malpeque,MP,Wayne Easter,Wayne,Easter,M,Liberal,wayne.easter@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/EasterWayne_Lib.jpg,https://www.ourcommons.ca/Members/en/wayne-easter(43)
CA,Manicouagan,MP,Marilène Gill,Marilène,Gill,F,Bloc Québécois,Marilene.Gill@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GillMarilène_BQ.jpg,https://www.ourcommons.ca/Members/en/marilene-gill(88538)
CA,Marc-Aurèle-Fortin,MP,Yves Robillard,Yves,Robillard,M,Liberal,Yves.Robillard@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RobillardYves_Lib.jpg,https://www.ourcommons.ca/Members/en/yves-robillard(88617)
CA,MarkhamStouffville,MP,Helena Jaczek,Helena,Jaczek,F,Liberal,Helena.Jaczek@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/JaczekHelena_Lib.jpg,https://www.ourcommons.ca/Members/en/helena-jaczek(105229)
CA,MarkhamThornhill,MP,Mary Ng,Mary,Ng,F,Liberal,Mary.Ng@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/NgMary_Lib.jpg,https://www.ourcommons.ca/Members/en/mary-ng(96352)
CA,MarkhamUnionville,MP,Bob Saroya,Bob,Saroya,M,Conservative,Bob.Saroya@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SaroyaBob_CPC.jpg,https://www.ourcommons.ca/Members/en/bob-saroya(58878)
CA,Medicine HatCardstonWarner,MP,Glen Motz,Glen,Motz,M,Conservative,Glen.Motz@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MotzGlen_CPC.jpg,https://www.ourcommons.ca/Members/en/glen-motz(94305)
CA,Milton,MP,Adam van Koeverden,Adam van,Koeverden,M,Liberal,Adam.vanKoeverden@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VanKoeverdenAdam_Lib.jpg,https://www.ourcommons.ca/Members/en/adam-van-koeverden(105242)
CA,Mirabel,MP,Simon Marcil,Simon,Marcil,M,Bloc Québécois,Simon.Marcil@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MarcilSimon_BQ.jpg,https://www.ourcommons.ca/Members/en/simon-marcil(88544)
CA,MiramichiGrand Lake,MP,Pat Finnigan,Pat,Finnigan,M,Liberal,Pat.Finnigan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FinniganPat_Lib.jpg,https://www.ourcommons.ca/Members/en/pat-finnigan(88360)
CA,MissionMatsquiFraser Canyon,MP,Brad Vis,Brad,Vis,M,Conservative,Brad.Vis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VisBrad_CPC.jpg,https://www.ourcommons.ca/Members/en/brad-vis(89289)
