compte,lien,n,nom,pseudo,score,id,bio,date,annee,mois,jour,date2,annee-mois
RadioQuebec,suivi par,16087,Mahélie24,Mahelie24,3,9ad366c6cedb484a9a86d86de5bc5958,,20201211185137,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,12560,Dchatelus69,Dchatelus69,37,cd2ca994f3164a208eb893d266f9b12b,,20201211185143,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17659,DenisLib RT Monribot,denis24MonribotQ17,100,8704389f62824c7aba07bb4eed1c211b,,20201211192908,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17657,Daniel2 Vistech,Daniel2Vistech,0,129c6d1051a346879f66295e51b0d797,,20201211194447,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17660,Delvaux P-Y,DelvauxP-Y,0,836627d182b44d549f51100553e68987,,20201211194635,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17658,Kadoudal Rouz,Nevenoe,6,b583668085334a0b977355b86396583d,,20201211194924,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,3957,Maxime Lagier,MaximeLagier,0,bef3aa5a39884a5dbe6affe2db9d6043,,20201211202802,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17012,Hop282000,Hop282000,92,eac7f27685d94460b4cc6d99e3d146d0,,20201211211525,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17654,Jpbarilguerard,Jpbarilguerard,0,f75cb9bc4a57458f80f8779381dd8634,,20201211212151,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17652,Marc Rollin,MarcRollin,2,409acdd305b54cec87d0f1142ec81471,,20201211223141,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17650,Nadou,Gaspesia,1,2c432be91fc449f283fff25bb590ccbb,Tech laboratoire médical réveillée depuis le tout début de la plandémie.,20201211223848,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17651,Sylvainroy5,Sylvainroy5,0,d505571919c04eba8b3689f5dfb2128f,,20201211224159,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,15990,Azertyne,Azertyne,20,b3ff433070934fee99730acc14863e73,🇨🇵🇨🇵,20201211230918,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,12210,CM,cMarchais,0,ce2421f4a26247b983e623ceefe22ff5,,20201211232130,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17647,Barou228,Barou228,0,1b6d77b3f8764b1599ed426b0af04b23,,20201211235306,2020,12,11,2020-12-11,2020-12
RadioQuebec,suivi par,17645,WWSB,woodworkshopbreizh,0,dd51b8d513534821b248fe037ef157df,,20201212001006,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17646,Sébastien Ducharme,Sebas036,0,007c4c475b35409697092682dc379faf,,20201212001035,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,7896,Mel Lecompte1,MelLecompte1,113,54d024b228b8476cbbe5f69c3fbdaa61,,20201212001425,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17424,Franckievidal,Franckievidal,1,0c8ad61d5b0240a6b4e41f81fc2a822f,,20201212003617,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,15684,GGX,Ggouaux,28,53132e352a904100988f680b3e49cad2,,20201212053144,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,15507,Alexandra Lembo,alexandralembo,2,22d9e3a048d64c57be0a3ffe91a3caa2,"Mon Dicton : "" Tout de ma Vie est Easy, Joy et Fun 🤩 Facile, Joyeux et Amusant. "" Si ce n'est pas le cas, c'est que je ne suis plus sur mon chemin.",20201212060717,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,15803,Ju,Jufrance,59,bd77e2bc57ed4271b821176355d16b8e,,20201212062024,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,1878,Dagny,Dagnydanconia,0,1237300191c249908b8d5cb8c973e7a1,,20201212065002,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,14526,olivier,olivier78150,0,c5e81ef3ec644a43ab326684079cba59,,20201212065805,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17639,Garba,GarbaAmon,18,37d4230527cf4237819b91bc202cdf77,,20201212074937,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,11901,suzml,Vmla87260,0,d69a2179d0e54ba2a08411e6e1e1c6ac,,20201212075026,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,7124,Dieu,Ramien,0,8bdbf2805eb74c1eb8e01fb8b6635031,,20201212080455,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17637,Lapinou422,Laps422,0,cbadc85cc3c846c69019d015a975d793,,20201212083941,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,8021,Jlucbrodeur,Jlucbrodeur,0,f5f4eed1a41f47808658e60a7d534717,,20201212085223,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,8379,Dio,Diomarco,3,1555b6e7a5704d70929e51025f0bedf7,,20201212101357,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,11555,Jeepee,Parolparol,3,6e8db77ea40b47dfbbf7997fe52ad9cd,,20201212110826,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17636,KMi,Kmikz42,1,58ce281d969247a8a105a2ccfd3c024f,,20201212112333,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17633,Bodsonjj,Bodsonjj,55,f9de2e3900274e7d98898d025f4d6e13,,20201212121704,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17630,Mahelena12,Mahelena12,26,148ed0b7de464b6a8137c7e2403ba8fb,,20201212130711,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17629,Barbier Anne13,BarbierAnne13,0,66889c3fd9404d81abf153008031a054,,20201212131315,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17628,Vd,Vd363797963068,4,ec757f954a9f483eaa015b36bacb2993,,20201212131952,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17158,Semmarouafa,Semmarouafa,55,693c3ea1ac114bb4a4f1fa831dccc212,,20201212132415,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17626,patoche001,patraftour,14,183292e2615746feb29889f8815478b3,,20201212133936,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,11872,Jeanbenoit OGT,JeanbenoitOgt,7,d7986d883ed84d2ba4517592ee1db28e,,20201212134427,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,16449,Stephaneleo1,Stephaneleo1,0,ca0cbf3bcd5645c7b5971c06b9a9df36,,20201212135004,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,261,Vulkanisà,IsaGenevois,0,acd5683cdd6948609f4911f15bd42ec4,,20201212135208,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,11163,coco,cocodesiles,5,7831670bb9794d4bbf1ece2489b253b6,,20201212135300,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,12221,Barbaraphoenix31,Barbaraphoenix31,37,ae0b902a556c46b99da267e3fc567d7f,"🇫🇷 française pour la liberté 
je me battrais pour la vérité 
L’amour
La vie 
Dieu seul peut me juger",20201212140507,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,16970,Gabristo1077,Gabristo1077,2,b6e9a3e2b0e24a3e8373eb338bad5225,,20201212141350,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,12181,Asteroidep612,Asteroidep612,164,00062045e50c42c08464b328dcebeb9b,,20201212143646,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,8309,Jph,Jph874012035705,1,f742ac98fd544b708c018689cb67152b,,20201212143647,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,10274,Ramych,Ramych,0,bce78d73b5f44884af5314ec75b4d7e3,,20201212145229,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,17624,Sophiachouinard,Sophiachouinard,19,7ed2ac36b2074eab83fed7113bf54749,,20201212145409,2020,12,12,2020-12-12,2020-12
RadioQuebec,suivi par,9395,Gandalf17,Gandalf17,45,7fd6a548037d422d959371a883a42cf5,,20201212150609,2020,12,12,2020-12-12,2020-12
